"gbif_id";"iucn_id";"cites_id";"nombre_cientifico";"nombre_cientifico2";"reino";"filo";"clase";"orden";"familia";"genero";"TIPO";"NOMBRE.EN.ESPAÑOL";"NACIONAL";"STATUS";"iucn_status";"cites_status"
3920944;NA;NA;"Clematis haenkiana";"Clematis haenkeana C.Presl";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Ranunculaceae";"Clematis";"Flora";NA;NA;NA;NA;NA
8323143;NA;NA;"Clematis millefoliolata";"Clematis millefoliolata Eichler";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Ranunculaceae";"Clematis";"Flora";NA;NA;NA;NA;NA
3033558;NA;NA;"Clematis vitalba";"Clematis vitalba L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Ranunculaceae";"Clematis";"Flora";NA;NA;NA;NA;NA
7277904;NA;NA;"Ranunculus flagelliformis";"Ranunculus flagelliformis Sm.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"Flora";NA;NA;NA;NA;NA
7448580;NA;NA;"Ranunculus limoselloides";"Ranunculus limoselloides Turcz.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"Flora";NA;NA;NA;NA;NA
3033377;164138;NA;"Ranunculus trichophyllus";"Ranunculus trichophyllus Chaix";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Ranunculaceae";"Ranunculus";"Flora";NA;NA;"Introducida";"LC";NA
6371450;131396977;NA;"Colletia spinosissima";"Colletia spinosissima J.F.Gmel.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rhamnaceae";"Colletia";"Flora";"Turulahua";NA;"Nativa";"LC";NA
3028062;NA;NA;"Alchemilla bipinnatifida";"Alchemilla bipinnatifida L.M.Perry";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Lachemilla";"Flora";NA;NA;NA;NA;NA
3027637;NA;NA;"Alchemilla diplophylla";"Alchemilla diplophylla Diels";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Lachemilla";"Flora";"Libro-libro";NA;NA;NA;NA
3025314;NA;NA;"Alchemilla pinnata";"Lachemilla Rydb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Lachemilla";"Flora";NA;NA;NA;NA;NA
3016222;NA;NA;"Kageneckia lanceolata";"Kageneckia lanceolata Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Kageneckia";"Flora";"Lloque";"CR";"Nativa";NA;NA
5370588;NA;NA;"Polylepis besseri";"Polylepis besseri Hieron.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Polylepis";"Flora";"Queñoa";"VU";"Nativa";NA;NA
5598346;NA;NA;"Polylepis subtusalbida";"Polylepis subtusalbida (Bitter) M.Kessler & Schmidt-Leb.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Polylepis";"Flora";"Queñoa";NA;"Nativa";NA;NA
5370572;NA;NA;"Polylepis tarapacana";"Polylepis tarapacana Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Polylepis";"Flora";"Queñoa";"VU";"Nativa";NA;NA
3853244;NA;NA;"Tetraglochin cristatum";"Tetraglochin cristata (Britton) Rothm.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Rosaceae";"Margyricarpus";"Flora";"Kanllia macho";NA;NA;NA;NA
2913548;NA;NA;"Galium aparine";"Galium aparine L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Rubiaceae";"Galium";"Flora";NA;NA;"Introducida";NA;NA
2914607;NA;NA;"Galium corymbosum";"Galium corymbosum Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Rubiaceae";"Galium";"Flora";NA;NA;NA;NA;NA
2892272;NA;NA;"Rubia tinctorum";"Rubia tinctorum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Gentianales";"Rubiaceae";"Rubia";"Flora";NA;NA;"Introducida";NA;NA
3190381;NA;NA;"Ruta chalepensis";"Ruta chalepensis L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Rutaceae";"Ruta";"Flora";NA;NA;NA;NA;NA
3190382;NA;NA;"Ruta graveolens";"Ruta graveolens L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Rutaceae";"Ruta";"Flora";NA;NA;"Introducida";NA;NA
5372914;NA;NA;"Salix humboldtiana";"Salix humboldtiana Willd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Salicaceae";"Salix";"Flora";"Sauce";NA;"Nativa";NA;NA
3189932;NA;NA;"Cardiospermum corindum";"Cardiospermum corindum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Sapindaceae";"Cardiospermum";"Flora";NA;NA;NA;NA;NA
8017915;NA;NA;"Sapindus saponaria";"Sapindus saponaria L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Sapindaceae";"Sapindus";"Flora";NA;NA;"Nativa";NA;NA
5577967;NA;NA;"Serjania brevipes";"Serjania brevipes Benth.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Sapindaceae";"Serjania";"Flora";NA;NA;NA;NA;NA
5577320;NA;NA;"Serjania lethalis";"Serjania lethalis A.St.-Hil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Sapindaceae";"Serjania";"Flora";NA;NA;NA;NA;NA
5577288;NA;NA;"Serjania longipes";"Serjania longipes Radlk.";"Plantae";"Tracheophyta";"Magnoliopsida";"Sapindales";"Sapindaceae";"Serjania";"Flora";NA;NA;NA;NA;NA
7265288;NA;NA;"Quinchamalium chilense";"Quinchamalium chilense Molina";"Plantae";"Tracheophyta";"Magnoliopsida";"Santalales";"Schoepfiaceae";"Quinchamalium";"Flora";NA;NA;NA;NA;NA
7869713;NA;NA;"Alonsoa meridionalis";"Alonsoa meridionalis (L.fil.) Kuntze";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Scrophulariaceae";"Alonsoa";"Flora";NA;NA;NA;NA;NA
3172213;NA;NA;"Limosella australis";"Limosella australis R.Br.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Scrophulariaceae";"Limosella";"Flora";NA;NA;NA;NA;NA
4055468;NA;NA;"Buddleja coriacea";"Buddleja coriacea J.Rémy";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Scrophulariaceae";"Buddleja";"Flora";"Colle";"CR";"Introducida";NA;NA
3797504;NA;NA;"Cestrum auriculatum";"Cestrum auriculatum L'Hér.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Cestrum";"Flora";"Hierba santa";NA;NA;NA;NA
7299866;146114335;NA;"Cestrum strigilatum";"Cestrum strigillatum Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Cestrum";"Flora";NA;NA;"Nativa";"LC";NA
2928751;NA;NA;"Datura stramonium";"Datura stramonium L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Datura";"Flora";"Chamico";NA;NA;NA;NA
5580832;NA;NA;"Dunalia spinosa";"Dunalia spinosa (Meyen) Dammer";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Dunalia";"Flora";"Yara";NA;NA;NA;NA
3797234;NA;NA;"Exodeconus flavus";"Exodeconus flavus (I.M.Johnst.) Axelius & D' Arcy";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Exodeconus";"Flora";NA;NA;NA;NA;NA
3797191;NA;NA;"Exodeconus pusillus";"Exodeconus pusillus (Bitter) Axelius";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Exodeconus";"Flora";NA;NA;NA;NA;NA
7299187;NA;NA;"Fabiana densa";"Fabiana densa J.Rémy";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Fabiana";"Flora";"Quilla";NA;NA;NA;NA
3796986;NA;NA;"Fabiana stephanii";"Fabiana stephanii Hunz. & Barboza";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Fabiana";"Flora";"Quilla";NA;NA;NA;NA
3801801;NA;NA;"Jaborosa squarrosa";"Jaborosa squarrosa (Miers) Hunz. & Barboza";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Jaborosa";"Flora";NA;NA;NA;NA;NA
3800702;NA;NA;"Leptoglossis darcyana";"Leptoglossis darcyana Hunz. & Subils";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Leptoglossis";"Flora";NA;NA;"Endémica";NA;NA
6402338;NA;NA;"Lycium americanum";"Lycium americanum Jacq.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Lycium";"Flora";NA;NA;NA;NA;NA
3797561;NA;NA;"Lycium distichum";"Lycium distichum Meyen";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Lycium";"Flora";NA;NA;NA;NA;NA
5341754;NA;NA;"Nicandra physalodes";"Nicandra physalodes (L.) Gaertn.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nicandra";"Flora";NA;NA;NA;NA;NA
7421791;NA;NA;"Nicandra yacheriana";"Nicandra yacheriana S.Leiva";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nicandra";"Flora";NA;NA;"Endémica";NA;NA
2928783;120370204;NA;"Nicotiana glauca";"Nicotiana glauca Graham";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nicotiana";"Flora";"Tabaquillo";NA;"Introducida";"LC";NA
2928758;NA;NA;"Nicotiana glutinosa";"Nicotiana glutinosa L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nicotiana";"Flora";NA;NA;NA;NA;NA
2928760;NA;NA;"Nicotiana paniculata";"Nicotiana paniculata L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nicotiana";"Flora";"Tabaco cimarrón";NA;"Endémica";NA;NA
7987710;NA;NA;"Nicotiana undulata";"Nicotiana undulata Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nicotiana";"Flora";NA;NA;NA;NA;NA
3798232;NA;NA;"Nolana adansonii";"Nolana adansonii (Roem. & Schult.) I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";"Nolana";NA;NA;NA;NA
3798184;NA;NA;"Nolana arenicola";"Nolana arenicola I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
3798058;NA;NA;"Nolana confinis";"Nolana confinis (I.M.Johnst.) I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
3797854;NA;NA;"Nolana gracillima";"Nolana gracillima (I.M.Johnst.) I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
3797742;NA;NA;"Nolana jaffuelii";"Nolana jaffuelii I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";"Nolana";NA;NA;NA;NA
3797731;NA;NA;"Nolana johnstonii";"Nolana johnstonii Vargas";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
3797647;NA;NA;"Nolana lycioides";"Nolana lycioides I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;NA;NA;NA
3797574;NA;NA;"Nolana pallidula";"Nolana pallidula I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
3797512;NA;NA;"Nolana pearcei";"Nolana pearcei I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
3797431;NA;NA;"Nolana plicata";"Nolana plicata I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
3797257;NA;NA;"Nolana spathulata";"Nolana spathulata Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Nolana";"Flora";NA;NA;"Endémica";NA;NA
2928907;104430556;NA;"Physalis chenopodiifolia";"Physalis L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Physalis";"Flora";NA;NA;"Introducida";"LC";NA
3799352;NA;NA;"Reyesia chilensis";"Reyesia chilensis Clos";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Reyesia";"Flora";NA;NA;"Nativa";NA;NA
7299536;NA;NA;"Salpichroa glandulosa";"Salpichroa glandulosa (Hook.) Miers";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Salpichroa";"Flora";NA;NA;"Nativa";NA;NA
3799168;133321775;NA;"Salpichroa hirsuta";"Salpichroa hirsuta (Meyen) Miers";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Salpichroa";"Flora";NA;NA;"Nativa";"LC";NA
3799093;NA;NA;"Salpichroa ramosissima";"Salpichroa ramosissima Miers";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Salpichroa";"Flora";NA;NA;NA;NA;NA
3799030;NA;NA;"Salpichroa weberbauerii";"Salpichroa weberbaueri Dammer";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Salpichroa";"Flora";NA;NA;NA;NA;NA
2931061;71777551;NA;"Solanum acaule";"Solanum acaule Bitter";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;"NT";"Nativa";"LC";NA
2930561;71777682;NA;"Solanum acroscopicum";"Solanum acroscopicum Ochoa";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Endémica";"LC";NA
2930222;NA;NA;"Solanum americanum";"Solanum americanum Mill.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Introducida";NA;NA
2931761;101522185;NA;"Solanum chilense";"Solanum chilense (Dunal) Reiche";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";"Tomatillo";NA;NA;"LC";NA
2929142;NA;NA;"Solanum fragile";"Solanum fragile Wedd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";NA;NA
2931882;64869132;NA;"Solanum galapagense";"Solanum galapagense S.C.Darwin & Peralta";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Introducida";"LC";NA
2931147;NA;NA;"Solanum luteoalbum";"Solanum luteoalbum Pers.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;NA;NA;NA
2930364;101527765;NA;"Solanum lycopersicoides";"Solanum lycopersicoides Dunal";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";"EN";NA
2930883;NA;NA;"Solanum montanum";"Solanum montanum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;NA;NA;NA
2929451;NA;NA;"Solanum multifidum";"Solanum multifidum Lam.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;NA;NA;NA
2932228;71782477;NA;"Solanum medians";"Solanum medians Bitter";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;NA;"LC";NA
2930198;146118081;NA;"Solanum nitidum";"Solanum nitidum Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";"LC";NA
2932296;NA;NA;"Solanum paposanum";"Solanum paposanum Phil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";NA;NA
2930397;71783630;NA;"Solanum pennellii";"Solanum pennellii Correll";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";"LC";NA
2929299;71783673;NA;"Solanum peruvianum";"Solanum peruvianum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";"LC";NA
2931738;66836393;NA;"Solanum pimpinellifolium";"Solanum pimpinellifolium L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";"LC";NA
4937445;NA;NA;"Solanum radicans";"Solanum radicans L.fil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;"Nativa";NA;NA
2932141;101529492;NA;"Solanum sitiens";"Solanum sitiens I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;NA;"EN";NA
2930665;NA;NA;"Solanum trinominum";"Solanum trinominum J.R.Benn.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";NA;NA;NA;NA;NA
2930262;NA;NA;"Solanum tuberosum";"Solanum tuberosum L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Solanales";"Solanaceae";"Solanum";"Flora";"Papa";NA;"Endémica";NA;NA
8380575;79928337;NA;"Tamarix gallica";"Tamarix gallica L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Tamaricaceae";"Tamarix";"Flora";"Támarix";NA;"Introducida";"LC";NA
2889934;NA;NA;"Tropaeolum majus";"Tropaeolum majus L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Tropaeolaceae";"Tropaeolum";"Flora";"Mastuerzo";NA;NA;NA;NA
2889930;NA;NA;"Tropaeolum minus";"Tropaeolum minus L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Tropaeolaceae";"Tropaeolum";"Flora";NA;NA;NA;NA;NA
4162466;NA;NA;"Tropaeolum seemannii";"Tropaeolum seemannii Buchenau";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Tropaeolaceae";"Tropaeolum";"Flora";NA;"VU";NA;NA;NA
2889931;NA;NA;"Tropaeolum tuberosum";"Tropaeolum tuberosum Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Brassicales";"Tropaeolaceae";"Tropaeolum";"Flora";NA;NA;NA;NA;NA
5361795;NA;NA;"Parietaria debilis";"Parietaria debilis G.Forst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Parietaria";"Flora";NA;NA;"Nativa";NA;NA
7300668;NA;NA;"Urtica echinata";"Urtica echinata Benth.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Flora";"Ninasanco";NA;"Nativa";NA;NA
5670265;NA;NA;"Urtica flabellata";"Urtica flabellata Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Flora";"Ortiga";NA;"Nativa";NA;NA
7300920;NA;NA;"Urtica magellanica";"Urtica magellanica A.Juss. ex Poir.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Flora";"Ortiga hembra";NA;NA;NA;NA
5669867;NA;NA;"Urtica trichantha";"Urtica trichantha (Wedd.) Acevedo & Navás";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Flora";NA;NA;"Nativa";NA;NA
5361815;203490;NA;"Urtica urens";"Urtica urens L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Urticaceae";"Urtica";"Flora";NA;NA;"Introducida";"LC";NA
5667503;NA;NA;"Aloysia citrodora";"Aloysia citrodora Paláu";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Aloysia";"Flora";"Cedrón";NA;"Nativa";NA;NA
7297206;NA;NA;"Citharexylum flexuosum";"Citharexylum flexuosum (Ruiz & Pav.) D.Don";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Citharexylum";"Flora";"Chamo";NA;"Endémica";NA;NA
9370984;NA;NA;"Junellia clavata";"Junellia clavata (Ruiz & Pav.) O'Leary & Múlgura";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Junellia";"Flora";NA;NA;"Endémica";NA;NA
7297069;NA;NA;"Junellia juniperina";"Junellia juniperina (Lag.) Moldenke";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Junellia";"Flora";NA;NA;"Nativa";NA;NA
7297030;NA;NA;"Junellia minima(";"Junellia minima (Meyen) Moldenke";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Junellia";"Flora";NA;NA;"Nativa";NA;NA
7751277;NA;NA;"Mulguraea arequipensis";"Mulguraea arequipensis (Botta) N.O'Leary & P.Peralta";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Mulguraea";"Flora";NA;"VU";"Nativa";NA;NA
5341112;164053;NA;"Phyla nodiflora";"Phyla nodiflora (L.) Greene";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Phyla";"Flora";"Tiquil tiquil";NA;"Nativa";"LC";NA
4084021;NA;NA;"Pitraea cuneato-ovata";"Pitraea cuneato-ovata (Cav.) Caro";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Pitraea";"Flora";NA;NA;NA;NA;NA
2925470;NA;NA;"Verbena coarctata";"Verbena L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Verbena";"Flora";NA;NA;NA;NA;NA
7296979;NA;NA;"Verbena gynobasis";"Verbena gynobasis Wedd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Verbena";"Flora";NA;NA;NA;NA;NA
2925612;NA;NA;"Verbena hispida";"Verbena hispida Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Verbena";"Flora";NA;NA;"Nativa";NA;NA
7297548;NA;NA;"Verbena laciniata";"Verbena laciniata (L.) Briq.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Verbena";"Flora";NA;NA;NA;NA;NA
2925494;NA;NA;"Verbena litoralis";"Verbena litoralis Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Verbena";"Flora";NA;NA;"Nativa";NA;NA
7297056;NA;NA;"Verbena glabrata";"Verbena glabrata Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Verbenaceae";"Verbena";"Flora";NA;NA;NA;NA;NA
7779166;NA;NA;"Balbisia meyeniana";"Balbisia meyeniana Klotzsch";"Plantae";"Tracheophyta";"Magnoliopsida";"Geraniales";"Vivianiaceae";"Balbisia";"Flora";NA;NA;"Nativa";NA;NA
7779166;NA;NA;"Balbisia meyeniana";"Balbisia meyeniana Klotzsch";"Plantae";"Tracheophyta";"Magnoliopsida";"Geraniales";"Vivianiaceae";"Balbisia";"Flora";NA;NA;NA;NA;NA
7443475;NA;NA;"Balbisia verticillata";"Balbisia verticillata Cav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Geraniales";"Vivianiaceae";"Balbisia";"Flora";NA;NA;NA;NA;NA
9715001;NA;NA;"Zygophyllum chilense";"Zygophyllum chilense (Hook. & Arn.) Christenh. & Byng";"Plantae";"Tracheophyta";"Magnoliopsida";"Zygophyllales";"Zygophyllaceae";"Fagonia";"Flora";NA;NA;NA;NA;NA
2653291;201709;NA;"Ephedra americana";"Ephedra americana Humb. & Bonpl. ex Willd.";"Plantae";"Tracheophyta";"Gnetopsida";"Ephedrales";"Ephedraceae";"Ephedra";"Flora";"Pinco-pinco";"NT";"Nativa";"LC";NA
2653397;201671;NA;"Ephedra breana";"Ephedra breana Phil.";"Plantae";"Tracheophyta";"Gnetopsida";"Ephedrales";"Ephedraceae";"Ephedra";"Flora";"Pinco-pinco";"CR";"Nativa";"LC";NA
2653294;201681;NA;"Ephedra rupestris";"Ephedra rupestris Benth.";"Plantae";"Tracheophyta";"Gnetopsida";"Ephedrales";"Ephedraceae";"Ephedra";"Flora";NA;"CR";"Nativa";"LC";NA
5285727;42408;NA;"Pinus radiata";"Pinus radiata D.Don";"Plantae";"Tracheophyta";"Pinopsida";"Pinales";"Pinaceae";"Pinus";"Flora";NA;NA;"Introducida";"EN";NA
4257570;NA;NA;"Asplenium gilliesii";"Asplenium gilliesii Hook.";"Plantae";"Tracheophyta";"Polypodiopsida";"Polypodiales";"Aspleniaceae";"Asplenium";"Flora";NA;NA;NA;NA;NA
7148996;NA;NA;"Asplenium peruvianum";"Asplenium peruvianum Desv.";"Plantae";"Tracheophyta";"Polypodiopsida";"Polypodiales";"Aspleniaceae";"Asplenium";"Flora";NA;NA;NA;NA;NA
7310620;NA;NA;"Asplenium triphyllum";"Asplenium triphyllum C.Presl";"Plantae";"Tracheophyta";"Polypodiopsida";"Polypodiales";"Aspleniaceae";"Asplenium";"Flora";NA;NA;"Nativa";NA;NA
2650107;NA;NA;"Azolla filiculoides";"Azolla filiculoides Lam.";"Plantae";"Tracheophyta";"Polypodiopsida";"Salviniales";"Salviniaceae";"Azolla";"Flora";"Lenteja de agua";NA;NA;NA;NA
7774122;NA;NA;"Polystichum orbiculatum";"Polystichum orbiculatum (Desv.) J.Rémy & Fée";"Plantae";"Tracheophyta";"Polypodiopsida";"Polypodiales";"Dryopteridaceae";"Polystichum";"Flora";NA;NA;NA;NA;NA
7287803;NA;NA;"Equisetum bogotense";"Equisetum bogotense Kunth";"Plantae";"Tracheophyta";"Polypodiopsida";"Equisetales";"Equisetaceae";"Equisetum";"Flora";NA;NA;"Nativa";NA;NA
7287808;156392750;NA;"Equisetum giganteum";"Equisetum giganteum L.";"Plantae";"Tracheophyta";"Polypodiopsida";"Equisetales";"Equisetaceae";"Equisetum";"Flora";"Cola de caballo";NA;"Nativa";"LC";NA
3584952;58127417;NA;"Isoetes boliviensis";"Isoetes boliviensis U.Weber";"Plantae";"Tracheophyta";"Lycopodiopsida";"Isoetales";"Isoetaceae";"Isoetes";"Flora";NA;NA;"Nativa";"LC";NA
7335733;NA;NA;"Adiantum poiretii";"Adiantum poiretii Wikstr.";"Plantae";"Tracheophyta";"Polypodiopsida";"Polypodiales";"Pteridaceae";"Adiantum";"Flora";NA;NA;NA;NA;NA
