ID;Nombre Común;Nombre Científico;Descripción;Estado de Conservación;Código IUCN;Categoría IUCN;Categoría CITES;Categoría Nacional;Reino;Clase;Orden;Familia;Hábitat;Latitud;Longitud;Lugar Específico;Región;Provincia;Distrito;Ubicación Completa;Imagen Principal;Imagen 2;Imagen 3;Imagen 4;Publicaciones Relacionadas;Fecha de Creación;Fecha de Actualización
80;Marmosa coligruesa de vientre blanco;Thylamys pallidior              ;La marmosa pálida o comadrejita de vientre blanco, llaca de la Puna o comadreja enana, es una especie de marsupial didelfimorfo de la familia Didelphidae propio de Sudamérica. Se encuentra en el este de Argentina, sur y este de Bolivia, norte de Chile y la parte occidental de los Andes peruanos;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Rodentia
";"Abrocomidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;images/migrated_from_biodiversidad_imagens/species_80_1_9Pf71b39CdLhkcemKvd71nA4pFlhR0fuR652i878.png;images/migrated_from_biodiversidad_imagens/species_80_2_X9nTzPNzwARN3jeWbDYAPFuGktVZkvhSlLFi6v8L.jpg;N/A;N/A;N/A;9/09/2025 16:09;9/09/2025 16:15
81;Delfín pico de botella;Tursiops truncatus;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mustelidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;images/migrated_from_biodiversidad_imagens/species_81_1_hBJTo7rXDef9gW0AXJMTVzdEotYl3KiMCSM3qcTT.jpg;images/migrated_from_biodiversidad_imagens/species_81_2_6y4RuFExVVOrttkKbHimJKIIoJmajVpLufR3R9lb.jpg;N/A;N/A;N/A;9/09/2025 16:09;9/09/2025 16:15
82;Vicuña;Vicugna vicugna;N/A;En Peligro;EN;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Delphinidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;images/migrated_from_biodiversidad_imagens/species_82_1_kpuvAcEjSeyr8nJOWqwASNkC6YfzHvH64SdLyBKT.webp;images/migrated_from_biodiversidad_imagens/species_82_2_oLolOfnvksFoHmBoRrftI546Q7W6B6RXdtaUgkyD.jpg;N/A;N/A;N/A;9/09/2025 16:09;9/09/2025 16:15
83;Playero Coleador;Actitis macularius (A. macularia*);N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Aves;"FALCONIFORMES
";"Falconidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
84;Vencejo Andino;Aeronautes andecolus;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Gekkonidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
85;Arriero de Pico Negro;Agriornis montanus (A. montana*);N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Liolaemidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
86;Arriero de Vientre Gris;Agriornis micropterus;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Liolaemidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
87;Torito de Pico Amarillo;Anairetes flavirostris;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Liolaemidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
88;Torito de Cresta Pintada;Anairetes reguloides;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Liolaemidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
89;Pato Gargantillo;Anas bahamensis ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Tropiduridae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
90;Pato Colorado;Anas cyanoptera ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Tropiduridae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
91;Pato Barcino;Anas flavirostris ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Tropiduridae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
92;Pato Jergón;Anas georgica ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Tropiduridae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
93;Pato de la Puna;Anas puna ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Tropiduridae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
94;Cachirla Amarillenta;Anthus lutescens;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Anfibios;Anura;Bufonidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
95;Chorlo de las Rompientes;Aphriza virgata;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
96;Garza Grande;Ardea alba ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Canidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
97;Garza Cuca;Ardea cocoi ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Canidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
98;Pardela de Buller;Ardenna bulleri (Puffinus bulleri*);N/A;En Peligro Crítico;CR;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Felidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
99;Pardela de Pata Rosada;Ardenna creatopus (Puffinus creatopus*);N/A;En Peligro Crítico;CR;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Felidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
100;Pardela Oscura;Ardenna grisea (Puffinus griseus*);N/A;En Peligro;EN;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Felidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
101;Vuelvepiedras Rojizo;Arenaria interpres;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
102;Lechuza de Oreja Corta;Asio flammeus ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mustelidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
103;Canastero de Pecho Cremoso;Asthenes dorbignyi;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mephitidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
104;Canastero Cordillerano;Asthenes modesta;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mephitidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
105;Canastero de Quebradas;Asthenes pudibunda;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mephitidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
106;Canastero de la Puna;Asthenes sclateri;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mephitidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
107;Lechuza Terrestre;Athene cunicularia ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mustelidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
108;Agachona de Vientre Rufo;Attagis gayi;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Otariidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
109;Playero Batitú;Bartramia longicauda;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
110;Búho Americano;Bubo virginianus ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Mustelidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
111;Garcita Bueyera;Bubulcus ibis ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Canidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
112;Alcaraván Huerequeque;Burhinus superciliaris;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Balaenopteridae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
113;Aguilucho de Garganta Blanca;Buteo albigula;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Camelidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
114;Garcita Estriada;Butorides striata;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Canidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
115;Playero Arenero;Calidris alba;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
116;Playerito de Baird;Calidris bairdii ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
117;Playerito de Cuello Rojo;Calidris fuscicollis;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
118;Playerito Occidental;Calidris mauri;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
119;Playero Pectoral;Calidris melanotos ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
120;Playerito Menudo;Calidris minutilla;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
121;Playerito Semipalmado;Calidris pusilla;N/A;En Peligro;EN;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
122;Semillero de Cola Bandeada;Catamenia analis;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Cervidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
123;Semillero Simple;Catamenia inornata;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Cervidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
124;Gallinazo de Cabeza Roja;Cathartes aura;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Delphinidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
125;Vencejo de Chimenea;Chaetura pelagica;N/A;En Peligro;EN;N/A;N/A;N/A;Animalia;Reptiles;squamata;Gekkonidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
126;Chorlo de la Puna;Charadrius alticola ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Phocoenidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
127;Chorlo Acollarado;Charadrius collaris;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Phocoenidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
128;Chorlo Chileno;Charadrius modestus;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Phocoenidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
129;Chorlo Nevado;Charadrius nivosus (C. alexandrinus*);N/A;En Peligro;EN;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Phocoenidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
130;Chorlo Semipalmado;Charadrius semipalmatus;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Phocoenidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
131;Chorlo Gritón;Charadrius vociferus ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Phocoenidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
132;Gaviotín Negro;Chlidonias niger;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Furipteridae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
133;Chotacabras Menor;Chordeiles acutipennis;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Molossidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
134;Gaviota de Capucha Gris;Chroicocephalus cirrocephalus (Larus cirrocephalus*);N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Furipteridae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
135;Gaviota Andina;Chroicocephalus serranus (Larus serranus*);N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Furipteridae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
136;Churrete de Ala Crema;Cinclodes albiventris (C. fuscus*);N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Phyllostomidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
137;Churrete de Ala Blanca;Cinclodes atacamensis;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Phyllostomidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
138;Churrete acanelado;Cinclodes fuscus (Cinclodes fuscus fuscus);N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Phyllostomidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
139;Churrete Marisquero;Cinclodes taczanowskii;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Phyllostomidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
140;Aguilucho Cenizo;Circus cinereus;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Chiroptera
";"Vespertilionidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
141;Carpintero de Cuello Negro;Colaptes atricollis;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Didelphimorphia
";"Didelphidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
142;Carpintero Andino;Colaptes rupicola ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Didelphimorphia
";"Didelphidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
143;Oreja-Violeta de Vientre Azul;Colibri coruscans ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Lagomorpha
";"Leporidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
144;Paloma Doméstica;Columba livia;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Rodentia
";"Abrocomidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
145;Tortolita Peruana;Columbina cruziana;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Rodentia
";"Abrocomidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
146;Pico-de-Cono Cinéreo;Conirostrum cinereum;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Rodentia
";"Caviidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
147;Pico-de-Cono de los Tamarugales;Conirostrum tamarugense ;N/A;En Peligro Crítico;CR;N/A;N/A;N/A;Animalia;Mamiferos;"Rodentia
";"Caviidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
148;Garrapatero de Pico Estriado;Crotophaga sulcirostris;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Rodentia
";"Chinchillidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
149;Petrel Damero;Daption capense;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Felidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
150;Pincha-Flor de Garganta Negra;Diglossa brunneiventris;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Cervidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
151;Diuca de Ala Blanca;Diuca speculifera ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cetartiodactyla
";"Cervidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
152;Garcita Azul;Egretta caerulea ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Canidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
153;Garcita Blanca;Egretta thula ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Canidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
154;Garcita Tricolor;Egretta tricolor;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;Carnivora;"Canidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
155;Fío-Fío de Cresta Blanca;Elaenia albiceps;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Abrothrix andinus
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
156;Halcón Aplomado;Falco femoralis ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Abrothrix jelskii
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
157;Halcón Peregrino;Falco peregrinus;N/A;En Peligro;EN;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Abrothrix jelskii
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
158;Cernícalo Americano;Falco sparverius ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Abrothrix jelskii
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
159;Gallareta Andina;Fulica ardesiaca ;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Akodon albiventer
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
160;Gallareta Gigante;Fulica gigantea ;N/A;En Peligro;EN;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Akodon albiventer
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
161;Petrel Plateado;Fulmarus glacialoides;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Chinchillula sahamae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
162;Becasina de la Puna;Gallinago andina;N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Reptiles;squamata;Dipsadidae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
163;Polla de Agua Común;Gallinula galeata (G.chloropus*);N/A;Vulnerable;VU;N/A;N/A;N/A;Animalia;Mamiferos;"Cricetidae
";"Akodon albiventer
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
