nombre;nombre_comun;nombre_cientifico;descripcion;habitat;reino;filo;subfilo;clase;orden;familia;genero;estado_conservacion;Código IUCN;Categoría CITES;Categoría GBIF;cat_nacional;latitud;longitud;nombre_lugar;region;provincia;distrito;institucion_estudio;categoria
NA;NA;Eschscholzia californica;Eschscholzia californica Cham.;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Papaveraceae;Eschscholzia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Fumaria capreolata;Fumaria capreolata L.;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Papaveraceae;Fumaria;;NA;NA;NA;NA;;;;;;;;
NA;NA;Malesherbia angustisecta;Malesherbia angustisecta Harms;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Malesherbiaceae;Malesherbia;;NA;NA;Endémica;EN;;;;;;;;
NA;NA;Malesherbia ardens;Malesherbia ardens J.F.Macbr.;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Malesherbiaceae;Malesherbia;;NA;NA;Endémica;EN;;;;;;;;
NA;NA;Malesherbia arequipensis;Malesherbia arequipensis Ricardi;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Malesherbiaceae;Malesherbia;;NA;NA;Endémica;VU;;;;;;;;
Lampayo;Lampayo;Malesherbia turbinea;Malesherbia turbinea J.F.Macbr.;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Malesherbiaceae;Malesherbia;;NA;NA;Endémica;EN;;;;;;;;
NA;NA;Passiflora caerulea;Passiflora caerulea L.;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Passifloraceae;Passiflora;;NA;NA;NA;NA;;;;;;;;
NA;NA;Passiflora foetida;Passiflora foetida L.;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Passifloraceae;Passiflora;;NA;NA;NA;NA;;;;;;;;
NA;NA;Passiflora subulata;Passiflora subulata Mast.;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Passifloraceae;Passiflora;;NA;NA;NA;NA;;;;;;;;
NA;NA;Passiflora mollissima;Passiflora mollissima (Kunth) L.H.Bailey;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Passifloraceae;Passiflora;;NA;NA;NA;NA;;;;;;;;
Berro, Occocolo;Berro, Occocolo;Erythranthe glabrata;Erythranthe glabrata (Kunth) G.L.Nesom;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Phrymaceae;Erythranthe;;NA;NA;Nativa;NA;;;;;;;;
Verdolaga;Verdolaga;Bacopa monnieri;Bacopa monnieri (L.) Pennell;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Bacopa;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Callitriche heteropoda;Callitriche heteropoda Engelm. ex Hegelm.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Callitriche;;DD;NA;NA;NA;;;;;;;;
NA;NA;Callitriche heteropoda;Callitriche heteropoda Engelm. ex Hegelm.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Callitriche;;DD;NA;Nativa;NA;;;;;;;;
NA;NA;Ourisia muscosa;Ourisia muscosa Benth.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Ourisia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Plantago australis;Plantago australis Lam.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;NA;NA;;;;;;;;
Llantén;Llantén;Plantago lanceolata;Plantago lanceolata L.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Plantago limensis;Plantago limensis Pers.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Plantago linearis;Plantago linearis Kunth;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;NA;NA;;;;;;;;
Llantén;Llantén;Plantago major;Plantago major L.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Plantago monticola;Plantago monticola Decne.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;NA;NA;;;;;;;;
NA;NA;Plantago myosuros;Plantago myosuros Lam.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;NA;NA;;;;;;;;
NA;NA;Plantago rigida;Plantago rigida Kunth;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Plantago sericea;Plantago sericea Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Plantago sericea;Plantago sericea Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Plantago sericea;Plantago sericea Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Plantago sericea;Plantago sericea Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Plantago tacnensis;Plantago tacnensis Pilg.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Plantago tubulosa;Plantago tubulosa Decne.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;;NA;NA;NA;NA;;;;;;;;
NA;NA;Verónica anagalloides;Veronica anagalloides Guss.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Veronica;;NA;NA;Introducida;NA;;;;;;;;
NA;NA;Veronica peregrina;Veronica peregrina L.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Veronica;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Veronica persica;Veronica persica Poir.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Plantaginaceae;Veronica;;NA;NA;NA;NA;;;;;;;;
NA;NA;Plumbago coerulea;Plumbago coerulea Kunth;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Plumbaginaceae;Plumbago;;NA;NA;NA;NA;;;;;;;;
Catuta, Flor del Inca, Cando;Catuta, Flor del Inca, Cando;Cantua buxifolia;Cantua buxifolia Juss. ex Lam.;;Plantae;Tracheophyta;;Magnoliopsida;Ericales;Polemoniaceae;Cantua;;LC;NA;Nativa;NT;;;;;;;;
NA;NA;Cantua candelilla;Cantua candelilla Brand;;Plantae;Tracheophyta;;Magnoliopsida;Ericales;Polemoniaceae;Cantua;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Dayia glutinosa;Dayia glutinosa (Phil.) J.M.Porter;;Plantae;Tracheophyta;;Magnoliopsida;Ericales;Polemoniaceae;Dayia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Gilia laciniata;Gilia laciniata Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Ericales;Polemoniaceae;Gilia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Microsteris gracilis;Microsteris gracilis (Douglas ex Hook.) Greene;;Plantae;Tracheophyta;;Magnoliopsida;Ericales;Polemoniaceae;Phlox;;NA;NA;NA;NA;;;;;;;;
NA;NA;Monnina macbridei;Monnina macbridei Chodat;;Plantae;Tracheophyta;;Magnoliopsida;Fabales;Polygalaceae;Monnina;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Monnina macrostachya;Monnina macrostachya Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Fabales;Polygalaceae;Monnina;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Monnina pterocarpa;Monnina pterocarpa Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Fabales;Polygalaceae;Monnina;;NA;NA;NA;NA;;;;;;;;
Mora;Mora;Muehlenbeckia hastulata;Muehlenbeckia hastulata (J.E.Sm.) I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Polygonaceae;Muehlenbeckia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Muehlenbeckia tamnifolia;Muehlenbeckia tamnifolia (Kunth) Meisn.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Polygonaceae;Muehlenbeckia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Rumex acetosella;Rumex acetosella L.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Rumex conglomeratus;Rumex conglomeratus Murray;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Rumex crispus;Rumex crispus L.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;;LC;NA;Introducida;NA;;;;;;;;
Lengua de vaca, romasa;Lengua de vaca, romasa;Rumex cuneifolius;Rumex cuneifolius Campd.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Polygonaceae;Rumex;;NA;NA;NA;NA;;;;;;;;
NA;NA;Portulaca nivea;Portulaca nivea Poelln.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Portulacaceae;Portulaca;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Portulaca perennis;Portulaca perennis R.E.Fr.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Portulacaceae;Portulaca;;NA;NA;NA;NA;;;;;;;;
NA;NA;Portulaca pilosa;Portulaca pilosa L.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Portulacaceae;Portulaca;;NA;NA;NA;NA;;;;;;;;
NA;NA;Anagallis arvensis;Anagallis arvensis L.;;Plantae;Tracheophyta;;Magnoliopsida;Ericales;Primulaceae;Lysimachia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Clematis haenkiana;Clematis haenkeana C.Presl;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Ranunculaceae;Clematis;;NA;NA;NA;NA;;;;;;;;
NA;NA;Clematis millefoliolata;Clematis millefoliolata Eichler;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Ranunculaceae;Clematis;;NA;NA;NA;NA;;;;;;;;
NA;NA;Clematis vitalba;Clematis vitalba L.;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Ranunculaceae;Clematis;;NA;NA;NA;NA;;;;;;;;
NA;NA;Ranunculus flagelliformis;Ranunculus flagelliformis Sm.;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Ranunculaceae;Ranunculus;;NA;NA;NA;NA;;;;;;;;
NA;NA;Ranunculus limoselloides;Ranunculus limoselloides Turcz.;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Ranunculaceae;Ranunculus;;NA;NA;NA;NA;;;;;;;;
NA;NA;Ranunculus trichophyllus;Ranunculus trichophyllus Chaix;;Plantae;Tracheophyta;;Magnoliopsida;Ranunculales;Ranunculaceae;Ranunculus;;LC;NA;Introducida;NA;;;;;;;;
Turulahua;Turulahua;Colletia spinosissima;Colletia spinosissima J.F.Gmel.;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rhamnaceae;Colletia;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Alchemilla bipinnatifida;Alchemilla bipinnatifida L.M.Perry;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Lachemilla;;NA;NA;NA;NA;;;;;;;;
Libro-libro;Libro-libro;Alchemilla diplophylla;Alchemilla diplophylla Diels;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Lachemilla;;NA;NA;NA;NA;;;;;;;;
NA;NA;Alchemilla pinnata;Lachemilla Rydb.;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Lachemilla;;NA;NA;NA;NA;;;;;;;;
Lloque;Lloque;Kageneckia lanceolata;Kageneckia lanceolata Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Kageneckia;;VU;NA;Nativa;CR;;;;;;;;
Queñoa;Queñoa;Polylepis besseri;Polylepis besseri Hieron.;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Polylepis;;VU;NA;Nativa;VU;;;;;;;;
Queñoa;Queñoa;Polylepis subtusalbida;Polylepis subtusalbida (Bitter) M.Kessler & Schmidt-Leb.;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Polylepis;;EN;NA;Nativa;NA;;;;;;;;
Queñoa;Queñoa;Polylepis tarapacana;Polylepis tarapacana Phil.;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Polylepis;;NT;NA;Nativa;VU;;;;;;;;
Kanllia macho;Kanllia macho;Tetraglochin cristatum;Tetraglochin cristata (Britton) Rothm.;;Plantae;Tracheophyta;;Magnoliopsida;Rosales;Rosaceae;Margyricarpus;;NA;NA;NA;NA;;;;;;;;
NA;NA;Galium aparine;Galium aparine L.;;Plantae;Tracheophyta;;Magnoliopsida;Gentianales;Rubiaceae;Galium;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Galium corymbosum;Galium corymbosum Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Gentianales;Rubiaceae;Galium;;NA;NA;NA;NA;;;;;;;;
NA;NA;Rubia tinctorum;Rubia tinctorum L.;;Plantae;Tracheophyta;;Magnoliopsida;Gentianales;Rubiaceae;Rubia;;NA;NA;Introducida;NA;;;;;;;;
NA;NA;Ruta chalepensis;Ruta chalepensis L.;;Plantae;Tracheophyta;;Magnoliopsida;Sapindales;Rutaceae;Ruta;;NA;NA;NA;NA;;;;;;;;
NA;NA;Ruta graveolens;Ruta graveolens L.;;Plantae;Tracheophyta;;Magnoliopsida;Sapindales;Rutaceae;Ruta;;LC;NA;Introducida;NA;;;;;;;;
Sauce;Sauce;Salix humboldtiana;Salix humboldtiana Willd.;;Plantae;Tracheophyta;;Magnoliopsida;Malpighiales;Salicaceae;Salix;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Cardiospermum corindum;Cardiospermum corindum L.;;Plantae;Tracheophyta;;Magnoliopsida;Sapindales;Sapindaceae;Cardiospermum;;NA;NA;NA;NA;;;;;;;;
NA;NA;Sapindus saponaria;Sapindus saponaria L.;;Plantae;Tracheophyta;;Magnoliopsida;Sapindales;Sapindaceae;Sapindus;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Serjania brevipes;Serjania brevipes Benth.;;Plantae;Tracheophyta;;Magnoliopsida;Sapindales;Sapindaceae;Serjania;;EN;NA;NA;NA;;;;;;;;
NA;NA;Serjania lethalis;Serjania lethalis A.St.-Hil.;;Plantae;Tracheophyta;;Magnoliopsida;Sapindales;Sapindaceae;Serjania;;NA;NA;NA;NA;;;;;;;;
NA;NA;Serjania longipes;Serjania longipes Radlk.;;Plantae;Tracheophyta;;Magnoliopsida;Sapindales;Sapindaceae;Serjania;;NA;NA;NA;NA;;;;;;;;
NA;NA;Quinchamalium chilense;Quinchamalium chilense Molina;;Plantae;Tracheophyta;;Magnoliopsida;Santalales;Schoepfiaceae;Quinchamalium;;NA;NA;NA;NA;;;;;;;;
NA;NA;Alonsoa meridionalis;Alonsoa meridionalis (L.fil.) Kuntze;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Scrophulariaceae;Alonsoa;;NA;NA;NA;NA;;;;;;;;
NA;NA;Limosella australis;Limosella australis R.Br.;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Scrophulariaceae;Limosella;;NA;NA;NA;NA;;;;;;;;
Colle;Colle;Buddleja coriacea;Buddleja coriacea J.Rémy;;Plantae;Tracheophyta;;Magnoliopsida;Lamiales;Scrophulariaceae;Buddleja;;LC;NA;Introducida;CR;;;;;;;;
Hierba santa;Hierba santa;Cestrum auriculatum;Cestrum auriculatum L'Hér.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Cestrum;;NA;NA;NA;NA;;;;;;;;
NA;NA;Cestrum strigilatum;Cestrum strigillatum Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Cestrum;;LC;NA;Nativa;NA;;;;;;;;
Chamico;Chamico;Datura stramonium;Datura stramonium L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Datura;;NA;NA;NA;NA;;;;;;;;
Yara;Yara;Dunalia spinosa;Dunalia spinosa (Meyen) Dammer;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Dunalia;;NA;NA;NA;NA;;;;;;;;
NA;NA;Exodeconus flavus;Exodeconus flavus (I.M.Johnst.) Axelius & D' Arcy;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Exodeconus;;NA;NA;NA;NA;;;;;;;;
NA;NA;Exodeconus pusillus;Exodeconus pusillus (Bitter) Axelius;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Exodeconus;;NA;NA;NA;NA;;;;;;;;
Quilla;Quilla;Fabiana densa;Fabiana densa J.Rémy;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Fabiana;;NA;NA;NA;NA;;;;;;;;
Quilla;Quilla;Fabiana stephanii;Fabiana stephanii Hunz. & Barboza;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Fabiana;;NA;NA;NA;NA;;;;;;;;
NA;NA;Jaborosa squarrosa;Jaborosa squarrosa (Miers) Hunz. & Barboza;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Jaborosa;;NA;NA;NA;NA;;;;;;;;
NA;NA;Leptoglossis darcyana;Leptoglossis darcyana Hunz. & Subils;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Leptoglossis;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Lycium americanum;Lycium americanum Jacq.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Lycium;;NA;NA;NA;NA;;;;;;;;
NA;NA;Lycium distichum;Lycium distichum Meyen;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Lycium;;NA;NA;NA;NA;;;;;;;;
NA;NA;Nicandra physalodes;Nicandra physalodes (L.) Gaertn.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nicandra;;NA;NA;NA;NA;;;;;;;;
NA;NA;Nicandra yacheriana;Nicandra yacheriana S.Leiva;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nicandra;;NA;NA;Endémica;NA;;;;;;;;
Tabaquillo;Tabaquillo;Nicotiana glauca;Nicotiana glauca Graham;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nicotiana;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Nicotiana glutinosa;Nicotiana glutinosa L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nicotiana;;NA;NA;NA;NA;;;;;;;;
Tabaco cimarrón;Tabaco cimarrón;Nicotiana paniculata;Nicotiana paniculata L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nicotiana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Nicotiana undulata;Nicotiana undulata Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nicotiana;;NA;NA;NA;NA;;;;;;;;
Nolana;Nolana;Nolana adansonii;Nolana adansonii (Roem. & Schult.) I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;NA;NA;;;;;;;;
NA;NA;Nolana arenicola;Nolana arenicola I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Nolana confinis;Nolana confinis (I.M.Johnst.) I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Nolana gracillima;Nolana gracillima (I.M.Johnst.) I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
Nolana;Nolana;Nolana jaffuelii;Nolana jaffuelii I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;NA;NA;;;;;;;;
NA;NA;Nolana johnstonii;Nolana johnstonii Vargas;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Nolana lycioides;Nolana lycioides I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;NA;NA;;;;;;;;
NA;NA;Nolana pallidula;Nolana pallidula I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Nolana pearcei;Nolana pearcei I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Nolana plicata;Nolana plicata I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Nolana spathulata;Nolana spathulata Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Nolana;;NA;NA;Endémica;NA;;;;;;;;
NA;NA;Physalis chenopodiifolia;Physalis L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Physalis;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Reyesia chilensis;Reyesia chilensis Clos;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Reyesia;;NA;NA;Nativa;NA;;;;;;;;
NA;NA;Salpichroa glandulosa;Salpichroa glandulosa (Hook.) Miers;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Salpichroa;;NA;NA;Nativa;NA;;;;;;;;
NA;NA;Salpichroa hirsuta;Salpichroa hirsuta (Meyen) Miers;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Salpichroa;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Salpichroa ramosissima;Salpichroa ramosissima Miers;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Salpichroa;;NA;NA;NA;NA;;;;;;;;
NA;NA;Salpichroa weberbauerii;Salpichroa weberbaueri Dammer;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Salpichroa;;NA;NA;NA;NA;;;;;;;;
NA;NA;Solanum acaule;Solanum acaule Bitter;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;Nativa;NT;;;;;;;;
NA;NA;Solanum acroscopicum;Solanum acroscopicum Ochoa;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;Endémica;NA;;;;;;;;
NA;NA;Solanum americanum;Solanum americanum Mill.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;Introducida;NA;;;;;;;;
Tomatillo;Tomatillo;Solanum chilense;Solanum chilense (Dunal) Reiche;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;NA;NA;;;;;;;;
NA;NA;Solanum fragile;Solanum fragile Wedd.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum galapagense;Solanum galapagense S.C.Darwin & Peralta;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;Introducida;NA;;;;;;;;
NA;NA;Solanum luteoalbum;Solanum luteoalbum Pers.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;NA;NA;;;;;;;;
NA;NA;Solanum lycopersicoides;Solanum lycopersicoides Dunal;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;EN;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum montanum;Solanum montanum L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;NA;NA;;;;;;;;
NA;NA;Solanum multifidum;Solanum multifidum Lam.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;NA;NA;;;;;;;;
NA;NA;Solanum medians;Solanum medians Bitter;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;NA;NA;;;;;;;;
NA;NA;Solanum nitidum;Solanum nitidum Ruiz & Pav.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum paposanum;Solanum paposanum Phil.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum pennellii;Solanum pennellii Correll;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum peruvianum;Solanum peruvianum L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum pimpinellifolium;Solanum pimpinellifolium L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;LC;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum radicans;Solanum radicans L.fil.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;Nativa;NA;;;;;;;;
NA;NA;Solanum sitiens;Solanum sitiens I.M.Johnst.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;EN;NA;NA;NA;;;;;;;;
NA;NA;Solanum trinominum;Solanum trinominum J.R.Benn.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;NA;NA;;;;;;;;
Papa;Papa;Solanum tuberosum;Solanum tuberosum L.;;Plantae;Tracheophyta;;Magnoliopsida;Solanales;Solanaceae;Solanum;;NA;NA;Endémica;NA;;;;;;;;
Támarix;Támarix;Tamarix gallica;Tamarix gallica L.;;Plantae;Tracheophyta;;Magnoliopsida;Caryophyllales;Tamaricaceae;Tamarix;;LC;NA;Introducida;NA;;;;;;;;
Mastuerzo;Mastuerzo;Tropaeolum majus;Tropaeolum majus L.;;Plantae;Tracheophyta;;Magnoliopsida;Brassicales;Tropaeolaceae;Tropaeolum;;NA;NA;NA;NA;;;;;;;;
NA;NA;Tropaeolum minus;Tropaeolum minus L.;;Plantae;Tracheophyta;;Magnoliopsida;Brassicales;Tropaeolaceae;Tropaeolum;;NA;NA;NA;NA;;;;;;;;
